code,title,department,category,tags,au,credit,level,crossRecognition,courseNo,"대체과목
(재수강)",학과(한국어),분류(한국어),과정구분(한국어)
GT.60042,무선전력전송 시스템,GT,GE,,0 ,3 ,GR,N,60042 ,"[MO.60042],GT.60042",조천식모빌리티대학원,선택(석/박사),석/박사과정
GT.60043,무선채널의 해석,GT,GE,,0 ,3 ,GR,N,60043 ,"[MO.60043],GT.60043",조천식녹색교통대학원,선택(석/박사),석/박사과정
GT.89900,지능형 교통 시스템 특론,GT,GE,특강,0 ,3 ,GR,N,89900 ,,조천식녹색교통대학원,선택(석/박사),석/박사과정
GT.89902,차세대 자동차 기술 특론,GT,GE,특강,0 ,3 ,GR,N,89902 ,,조천식녹색교통대학원,선택(석/박사),석/박사과정
GT.89903,녹색 철도 기술 특론,GT,GE,특강,0 ,3 ,GR,N,89903 ,GT.89903,조천식녹색교통대학원,선택(석/박사),석/박사과정
GT.89905,차세대 항공 교통 시스템 특론,GT,GE,특강,0 ,3 ,GR,N,89905 ,,조천식녹색교통대학원,선택(석/박사),석/박사과정
GT.91100,개별연구,GT,RS,특강,0 ,1 ,UG,N,91100 ,,조천식모빌리티대학원,개별연구,학사과정
GT.92100,논문연구(석사),GT,RS,특강,0 ,0 ,GR,N,92100 ,,조천식모빌리티대학원,논문연구,석/박사과정
GT.92200,논문연구(박사),GT,RS,특강,0 ,0 ,GR,N,92200 ,,조천식모빌리티대학원,논문연구,석/박사과정
GT.93100,녹색교통 세미나(석사),GT,RS,특강,0 ,1 ,GR,N,93100 ,"[MO.93100],GT.93100",조천식모빌리티대학원,세미나,석/박사과정
GT.93200,녹색교통 세미나(박사),GT,RS,특강,0 ,1 ,GR,N,93200 ,"[MO.93200],GT.93200",조천식모빌리티대학원,세미나,석/박사과정
HSS.10001,논리적글쓰기,HSS,MGC,,0 ,3 ,UG,N,10001 ,"[HSS.10001],[HSS.10001],[HSS.10001],[HSS.10001],HSS.10002,HSS.10003,HSS.10004,HSS.10095",디지털인문사회과학부,교양필수,학사과정
HSS.10004,창의적 글쓰기,HSS,MGC,,0 ,3 ,UG,N,10004 ,"[HSS.10001],HSS.10004",인문사회과학부,교양필수,학사과정
HSS.10005,논리학,HSS,HSE,인문|핵심,0 ,3 ,UG,N,10005 ,,디지털인문사회과학부,인문사회선택(인문-핵심),학사과정
HSS.10005,논리학,HSS,HSE,인문|일반,0 ,3 ,UG,N,10005 ,,디지털인문사회과학부,인문사회선택(인문-일반),학사과정
HSS.10005,논리학,HSS,HSE,,0 ,3 ,UG,N,10005 ,,인문사회과학부,인문사회선택,학사과정
HSS.10006,한국어1 (학부),HSS,OE,,0 ,3 ,UG,N,10006 ,,디지털인문사회과학부,자유선택,학사과정
HSS.10006,한국어1 (학부),HSS,MGC,,0 ,3 ,UG,N,10006 ,,인문사회과학부,교양필수,학사과정
HSS.10006,초급한국어 I,HSS,MGC,,0 ,3 ,UG,N,10006 ,,인문사회과학부,교양필수,학사과정
HSS.10008,글쓰기의 기초,HSS,OE,,0 ,1 ,UG,N,10008 ,,디지털인문사회과학부,자유선택,학사과정
HSS.10010,Intermediate English Speaking & Listening,HSS,OE,,0 ,2 ,UG,N,10010 ,"[HSS.10010],COM.40002,HS.10001,HSS.10020",디지털인문사회과학부,자유선택,학사과정
HSS.10011,Intermediate English Reading & Writing,HSS,OE,,0 ,2 ,UG,N,10011 ,"[HSS.10011],COM.40003,COM.40004,HS.10002,HSS.10021",디지털인문사회과학부,자유선택,학사과정
HSS.10022,English Presentation & Discussion,HSS,MGC,,0 ,1 ,UG,N,10022 ,,디지털인문사회과학부,교양필수,학사과정
HSS.10023,Advanced English Listening,HSS,MGC,,0 ,1 ,UG,N,10023 ,,디지털인문사회과학부,교양필수,학사과정
HSS.10024,Advanced English Writing,HSS,MGC,,0 ,1 ,UG,N,10024 ,,디지털인문사회과학부,교양필수,학사과정
HSS.10025,Advanced English Reading,HSS,MGC,,0 ,1 ,UG,N,10025 ,,디지털인문사회과학부,교양필수,학사과정
HSS.10038,체육자격증,HSS,MGC,,2 ,0 ,UG,N,10038 ,,인문사회과학부,교양필수,학사과정
HSS.10039,건강한 캠퍼스 생활,HSS,MGC,,2 ,0 ,UG,N,10039 ,"[HSS.40010],HSS.10039",디지털인문사회과학부,교양필수,학사과정
HSS.10040,배드민턴,HSS,MGC,,2 ,0 ,UG,N,10040 ,"[HSS.40017],HSS.10040",디지털인문사회과학부,교양필수,학사과정
HSS.10041,수영,HSS,MGC,,2 ,0 ,UG,N,10041 ,"[HSS.40018],HSS.10041",디지털인문사회과학부,교양필수,학사과정
HSS.10042,문명과 사상,HSS,HSE,인문|핵심,0 ,3 ,UG,N,10042 ,,디지털인문사회과학부,인문사회선택(인문-핵심),학사과정
HSS.10042,문명과 사상,HSS,HSE,,0 ,3 ,UG,N,10042 ,,인문사회과학부,인문사회선택,학사과정
HSS.10043,농구,HSS,MGC,,2 ,0 ,UG,N,10043 ,"[HSS.40013],HSS.10043",디지털인문사회과학부,교양필수,학사과정
HSS.10046,골프,HSS,MGC,,2 ,0 ,UG,N,10046 ,"[HSS.40011],HSS.10046",디지털인문사회과학부,교양필수,학사과정
HSS.10047,축구와 풋살,HSS,MGC,,2 ,0 ,UG,N,10047 ,"[HSS.40022],HSS.10047",디지털인문사회과학부,교양필수,학사과정
HSS.10048,체육동아리,HSS,MGC,,2 ,0 ,UG,N,10048 ,,디지털인문사회과학부,교양필수,학사과정
HSS.10050,댄스스포츠,HSS,MGC,,2 ,0 ,UG,N,10050 ,"[HSS.40014],HSS.10050",디지털인문사회과학부,교양필수,학사과정
HSS.10051,한국어3,HSS,MGC,,0 ,3 ,UG,N,10051 ,"[HSS.10051],HSS.40091",디지털인문사회과학부,교양필수,학사과정
HSS.10051,한국어3(학부),HSS,MGC,,0 ,3 ,UG,N,10051 ,"[HSS.10051],HSS.40091",디지털인문사회과학부,교양필수,학사과정
HSS.10052,코어 운동,HSS,MGC,,2 ,0 ,UG,N,10052 ,"[HSS.40024],HSS.10052",디지털인문사회과학부,교양필수,학사과정
HSS.10053,발레핏,HSS,MGC,,2 ,0 ,UG,N,10053 ,"[HSS.40016],HSS.10053",디지털인문사회과학부,교양필수,학사과정
HSS.10054,고급수영,HSS,MGC,,2 ,0 ,UG,N,10054 ,"[HSS.40019],HSS.10054",디지털인문사회과학부,교양필수,학사과정
HSS.10072,인성/리더십 I,HSS,MGC,,1 ,0 ,UG,N,10072 ,,디지털인문사회과학부,교양필수,학사과정
HSS.10073,인성/리더십 II,HSS,MGC,,1 ,0 ,UG,N,10073 ,,디지털인문사회과학부,교양필수,학사과정
HSS.10074,인성/리더십 III,HSS,MGC,,1 ,0 ,UG,N,10074 ,,인문사회과학부,교양필수,학사과정
HSS.10075,독일어 회화,HSS,OE,,0 ,3 ,UG,N,10075 ,,디지털인문사회과학부,자유선택,학사과정
HSS.10075,독일어 회화,HSS,HSE,,0 ,3 ,UG,N,10075 ,,인문사회과학부,인문사회선택,학사과정
HSS.10075,German Conversation,HSS,HSE,,0 ,3 ,UG,N,10075 ,,인문사회과학부,인문사회선택,학사과정
HSS.10076,일본어 회화,HSS,OE,,0 ,3 ,UG,N,10076 ,,디지털인문사회과학부,자유선택,학사과정
HSS.10076,일본어 회화,HSS,HSE,,0 ,3 ,UG,N,10076 ,,인문사회과학부,인문사회선택,학사과정
HSS.10076,Japanese Conversation,HSS,HSE,,0 ,3 ,UG,N,10076 ,,인문사회과학부,인문사회선택,학사과정
HSS.10077,불어 회화,HSS,OE,,0 ,3 ,UG,N,10077 ,,디지털인문사회과학부,자유선택,학사과정
HSS.10077,불어 회화,HSS,HSE,,0 ,3 ,UG,N,10077 ,,인문사회과학부,인문사회선택,학사과정
HSS.10077,French Conversation,HSS,HSE,,0 ,3 ,UG,N,10077 ,,인문사회과학부,인문사회선택,학사과정
HSS.10078,중국어 회화,HSS,OE,,0 ,3 ,UG,N,10078 ,,디지털인문사회과학부,자유선택,학사과정
HSS.10078,중국어 회화,HSS,HSE,,0 ,3 ,UG,N,10078 ,,인문사회과학부,인문사회선택,학사과정
HSS.10078,Chinese Conversation,HSS,HSE,,0 ,3 ,UG,N,10078 ,,인문사회과학부,인문사회선택,학사과정
HSS.10079,스페인어 회화,HSS,OE,,0 ,3 ,UG,N,10079 ,,디지털인문사회과학부,자유선택,학사과정
HSS.10079,스페인어 회화,HSS,HSE,,0 ,3 ,UG,N,10079 ,,인문사회과학부,인문사회선택,학사과정
HSS.10079,Spanish Conversation,HSS,HSE,,0 ,3 ,UG,N,10079 ,,인문사회과학부,인문사회선택,학사과정
